project_slug,date,sqft,psf,price,mapping_status,resolved_layout,bedrooms,bathrooms,layout_options,reference_area_sqft,area_diff_sqft,match_rule,mapping_confidence,review_note,evidence_kinds,evidence_urls,evidence_notes
alexis,Aug2021,527,1478,780000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Jun2021,807,1362,1100000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Jun2021,904,1105,1000000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Jun2021,505,1640,830000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,May2021,409,1821,745000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Apr2021,1248,1321,1650000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Apr2021,1033,1209,1250000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Apr2021,807,1313,1060000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Dec2020,602,1529,922000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Nov2020,785,1463,1150000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Nov2020,656,1515,995000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Nov2020,828,1182,980000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Sep2020,731,1113,815000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Jun2020,398,1782,710000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Feb2020,505,1502,760000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Nov2019,602,1576,950000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Sep2019,398,1762,702000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Jun2019,635,1661,1055000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,May2019,1205,1128,1360000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Dec2018,398,1817,723888,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Dec2018,398,1782,710000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Nov2018,387,1780,690000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Nov2018,527,1702,898000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Nov2018,559,1630,912800,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Aug2018,828,1327,1100000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Aug2018,592,1638,970000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Jun2018,409,1735,710000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Jun2018,968,1432,1388000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Jun2018,721,1504,1085000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,May2018,516,1703,880000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,May2018,764,1622,1239800,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,May2018,387,1749,678000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,May2018,624,1601,1000000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Apr2018,1076,1374,1480000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Mar2018,409,1699,695000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Dec2017,398,1770,705000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Dec2017,559,1534,858888,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Dec2017,721,1473,1062500,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Nov2017,398,1770,705000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Oct2017,398,1757,700000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Sep2017,505,1630,825000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Aug2017,398,1707,680000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Jul2017,387,1747,677000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Jun2017,398,1745,695000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Jun2017,387,1664,645000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Jun2017,882,1178,1040000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,May2017,602,1463,882000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,May2017,387,1754,680000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,May2017,398,1757,700000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Mar2017,419,1631,685000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
alexis,Feb2017,398,1443,575000,unmapped,,,,,,,,,No nearby reference area found within +/- 1 sqft.,,,
