date,sqft,psf,price
Oct2021,699,1600,1120000
Oct2021,699,1615,1130000
Oct2021,1033,1548,1600000
Nov2021,441,1688,745000
Nov2021,441,1722,760000
Nov2021,818,1228,1005000
Nov2021,699,1472,1030000
Nov2021,699,1500,1050000
Nov2021,699,1515,1060000
Nov2021,850,1334,1135000
Nov2021,807,1523,1230000
Nov2021,936,1420,1330000
Nov2021,1194,1287,1538000
Nov2021,2960,777,2300000
Dec2021,441,1570,693000
Dec2021,699,1557,1090000
Dec2021,699,1629,1140000
Dec2021,807,1486,1200000
Dec2021,1033,1403,1450000
Dec2021,979,1541,1510000
Dec2021,1194,1396,1668000
Dec2021,1323,1291,1710000
Dec2021,2960,854,2530000
Jan2022,699,1429,1000000
Jan2022,699,1712,1198000
Jan2022,839,1512,1270000
Jan2022,936,1420,1330000
Jan2022,936,1468,1375000
Jan2022,979,1521,1490000
Jan2022,979,1531,1500000
Jan2022,1033,1504,1555000
Jan2022,1356,1415,1920000
Feb2022,699,1500,1050000
Feb2022,699,1615,1130000
Feb2022,699,1686,1180000
Feb2022,839,1488,1250000
Mar2022,441,1654,730000
Mar2022,699,1500,1050000
Mar2022,699,1629,1139998
Mar2022,699,1643,1150000
Mar2022,839,1548,1300000
Mar2022,936,1452,1360000
Mar2022,979,1490,1460000
Mar2022,979,1595,1562800
Mar2022,1033,1625,1680000
Apr2022,441,1756,775000
Apr2022,699,1500,1050000
Apr2022,699,1529,1070000
Apr2022,699,1572,1100000
Apr2022,699,1643,1150000
Apr2022,936,1308,1225000
Apr2022,807,1548,1250000
Apr2022,1076,1570,1690000
Apr2022,3003,965,2900000
May2022,807,1585,1280000
May2022,807,1647,1330000
May2022,936,1566,1467000
May2022,2142,998,2138000
Jun2022,699,1595,1116000
Jun2022,699,1643,1150000
Jun2022,936,1388,1300000
Jun2022,936,1580,1480000
Jun2022,1356,1386,1880000
Jun2022,2820,967,2728000
Jul2022,441,1649,728000
Jul2022,441,1654,730000
Jul2022,441,1778,785000
Jul2022,807,1635,1320000
Jul2022,979,1577,1545000
Jul2022,1033,1596,1650000
Aug2022,1356,1622,2200000
Sep2022,699,1683,1178000
Sep2022,699,1686,1180000
Sep2022,1356,1533,2080000
Oct2022,699,1500,1050000
Oct2022,699,1529,1070000
Oct2022,699,1633,1143000
Oct2022,699,1715,1200000
Oct2022,807,1610,1300000
Nov2022,441,1835,810000
Nov2022,699,1600,1120000
Nov2022,699,1676,1173000
Nov2022,699,1687,1180888
Nov2022,1194,1439,1720000
Nov2022,1356,1681,2280000
Jan2023,936,1580,1480000
Jan2023,936,1601,1500000
Feb2023,441,1812,800000
Feb2023,592,1540,911800
Feb2023,699,1686,1180000
Mar2023,441,1812,800000
Mar2023,699,1686,1180000
Mar2023,1076,1560,1680000
Apr2023,699,1815,1270000
Apr2023,1194,1563,1868000
Apr2023,1356,1732,2350000
May2023,441,1832,808888
May2023,441,1846,815000
May2023,699,1672,1170000
May2023,839,1786,1500000
May2023,1033,1625,1680000
Jun2023,807,1597,1290000
Jun2023,936,1740,1630000
Jul2023,699,1707,1195000
Aug2023,699,1715,1200000
Aug2023,699,1858,1300000
Sep2023,441,1824,805000
Sep2023,818,1369,1120000
Sep2023,699,1679,1175000
Sep2023,699,1786,1250000
Sep2023,1044,1446,1510000
Sep2023,936,1676,1570000
Sep2023,1216,1792,2180000
Oct2023,699,1786,1250000
Oct2023,807,1771,1430000
Nov2023,441,1812,800000
Nov2023,699,1772,1240000
Nov2023,979,1796,1760000
Nov2023,1216,1644,2000000
Dec2023,441,1914,845000
Dec2023,699,1912,1338000
Dec2023,699,1956,1368888
Jan2024,936,1781,1668000
Jan2024,936,1815,1700000
Jan2024,1076,1858,2000000
Feb2024,441,1878,828888
Feb2024,699,1858,1300000
Feb2024,839,1631,1370000
Feb2024,979,1786,1750000
Mar2024,699,1769,1238000
Mar2024,2960,929,2750000
Apr2024,893,1365,1220000
Apr2024,699,1858,1300000
Apr2024,699,1883,1318000
Apr2024,936,1804,1690000
Apr2024,1356,1739,2358888
May2024,441,1896,836888
May2024,818,1405,1150000
May2024,699,1830,1280800
May2024,979,1735,1700000
May2024,979,1852,1815000
May2024,1076,1769,1905000
May2024,1323,1524,2018888
Jun2024,850,1493,1270000
Jun2024,839,1756,1475000
Jun2024,1194,1580,1888000
Jul2024,441,1846,815000
Jul2024,699,1815,1270000
Jul2024,699,1836,1285000
Jul2024,807,1672,1350000
Jul2024,807,1858,1500000
Jul2024,1194,1632,1950000
Aug2024,441,1880,830000
Sep2024,441,1935,854000
Sep2024,699,1783,1248000
Sep2024,699,1858,1300000
Sep2024,979,1877,1838888
Sep2024,1033,1895,1958888
Sep2024,1194,1673,2000000
Sep2024,2131,1069,2280000
Sep2024,1431,1997,2860000
Oct2024,699,1815,1270000
Oct2024,699,1969,1377888
Oct2024,818,1711,1400000
Oct2024,979,1735,1700000
Oct2024,979,1876,1838000
Nov2024,699,1772,1240000
Nov2024,839,1727,1450000
Nov2024,936,1806,1691680
Nov2024,1076,1904,2050000
Dec2024,441,1926,850000
Dec2024,699,1872,1310000
Dec2024,699,1899,1328888
Dec2024,699,1900,1330000
Dec2024,1194,1673,1999000
Jan2025,699,1858,1300000
Feb2025,441,1932,853000
Feb2025,1754,1561,2740000
Mar2025,699,1858,1300000
Mar2025,699,1903,1332000
Mar2025,850,1581,1345000
Mar2025,1033,1916,1980000
Mar2025,2960,962,2850000
Apr2025,441,1921,848000
Apr2025,441,1937,855000
Apr2025,441,1953,862000
Apr2025,807,1895,1530000
